"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_stolen_on_running_act","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_act_plus","net_act_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
669357,"Gorman, Nolan","STL",2025,2025,"All",-0.28469240014679564,428,0,0,0,0,0,0,0,0,-5.345297075903153,1.7430378111862956,"11.276635492","14.606047962","3.32941247",,,
575929,"Contreras, Willson","STL",2025,2025,"All",0.0007112512697850951,767,0.005215123859191656,3,1,0,1,0,4,1,-3.8460364211800555,1.71093007890177,"11.530628378","15.710722973","4.180094595","11.275","22.1525","10.8775"
678882,"Rafaela, Ceddanne","BOS",2025,2025,"All",1.4873579110228277,740,0.025675675675675677,17,2,1,0,0,17,3,9.86893678337915,-1.080954323673311,"11.285082474","14.945110457","3.660027982","11.625526316","23.255473684","11.629947368"
642133,"Tellez, Rowdy","TEX",2025,2025,"All",-0.03770221915607823,282,0.0035460992907801418,1,0,0,0,0,1,0,-2.4460617168553225,1.0033558315888582,"11.36416129","14.110516129","2.746354839","10.517","29.735","19.218"
542932,"Berti, Jon","CHC",2025,2025,"All",1.0696572673618399,229,0.056768558951965066,11,2,0,0,0,11,2,8.732534870444802,-1.5041104593936014,"13.368282927","16.967331707","3.59904878","13.261615385","26.227307692","12.965692308"
642715,"Adames, Willy","SF",2025,2025,"All",0.3613042968854577,993,0.013091641490433032,11,2,1,0,0,11,3,0.10220968392957896,0.7574719113323156,"12.104675186","16.238436635","4.133761448","12.348692308","23.352461538","11.003769231"
663796,"Montes, Coco","TB",2025,2025,"All",-0.02380427537301346,12,0,0,0,0,0,0,0,0,-0.19989288830042606,0.03594289397127057,"12.459181818","15.429545455","2.970363636",,,
664238,"Moore, Dylan","TEX",2025,2025,"All",0.9144369396888959,338,0.04437869822485207,12,3,0,1,0,13,3,8.89770718518917,-1.922454438553198,"13.436990536","17.752731861","4.315741325","13.072533333","23.7402","10.667666667"
671284,"Elko, Tim","CWS",2025,2025,"All",0.000442719579485714,84,0,0,0,0,0,0,0,0,-0.8873325285288811,0.39535383396724866,"10.709135802","15.393888889","4.684753086",,,
641933,"O'Neill, Tyler","BAL",2025,2025,"All",0.24575814834984702,216,0.009259259259259259,2,0,0,0,0,2,0,-0.5520090958315239,0.7914665944803378,"10.875413146","14.485924883","3.610511737","10.0635","21.668","11.6045"
605141,"Betts, Mookie","LAD",2025,2025,"All",0.28913795407543946,878,0.007972665148063782,6,1,0,0,0,6,1,-3.6826095091924445,2.2792441242531734,"12.464446731","17.963118644","5.498671913","13.241857143","27.141428571","13.899571429"
669016,"Marsh, Brandon","PHI",2025,2025,"All",1.1156267241913305,595,0.011764705882352941,7,0,0,0,0,7,0,0.6108826218065522,2.207667110733387,"12.292106306","15.564079279","3.271972973","11.781","22.072571429","10.291571429"
678489,"Barrosa, Jorge","AZ",2025,2025,"All",-0.018689256640882765,41,0,0,0,0,0,0,0,0,-0.19959073067340982,0.047175309986220486,"12.600634146","15.71095122","3.110317073",,,
571771,"Hernández, Enrique","LAD",2025,2025,"All",-0.1766804944650882,164,0,0,0,0,0,0,0,0,-2.209760814018928,0.5894925963082165,"12.773316129","16.613819355","3.840503226",,,
571448,"Arenado, Nolan","STL",2025,2025,"All",-0.34083730660516165,450,0.0044444444444444444,2,0,1,0,0,2,1,-3.2668757689297316,0.6945285492906317,"8.251496599","12.747689342","4.496192744","10.0415","27.8695","17.828"
681082,"Stott, Bryson","PHI",2025,2025,"All",2.3286008799709927,766,0.02610966057441253,18,2,0,0,0,18,2,9.748387499238056,0.8420519558297337,"11.439307692","15.996965035","4.557657343","11.922","23.65295","11.73095"
691785,"Mayer, Marcelo","BOS",2025,2025,"All",-1.0034860193438742,148,0.013513513513513514,0,2,0,0,0,0,2,-1.7418695393080303,-1.4558046921828147,"11.84047482","14.417834532","2.577359712","14.017","23.1225","9.1055"
