"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_prevented_on_running_attr","n_pitcher_cs_aa","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_attr_plus","net_attr_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
641401,"Brogdon, Connor","LAA",2025,2025,"All",-0.29997521691090123,-0.24438579204515484,257,0.01556420233463035,2,2,0,0,0,2,2,-1.4625604296382935,-0.016584735518316993,"11.715365546","16.204756303","4.489390756","11.6615","22.62025","10.95875"
656794,"Newcomb, Sean","ATH",2025,2025,"All",0.2023219162262759,0.5532802536194447,606,0.01485148514851485,6,3,0,0,0,6,3,0.45059865729416426,0.24933818837209526,"11.681881757","14.51420777","2.832326014","12.015777778","21.126111111","9.110333333"
571771,"Hernández, Enrique","LAD",2025,2025,"All",0.06093385345422955,,66,0,0,0,0,0,0,0,0,0.8863167672711477,-0.25850999999999996,"13.299692308","15.603276923","2.303584615",,,
678226,"Hernández, Daysbel","ATL",2025,2025,"All",-0.00484726537746061,0.058664220814032,386,0.010362694300518135,4,0,0,0,0,4,0,1.4791833514166481,-0.6681865236906492,"11.871214689","15.942918079","4.07170339","12.0755","25.709","13.6335"
686642,"Ellard, Fraser","CWS",2025,2025,"All",0.08902116234442421,0.3393382349870123,138,0.021739130434782608,2,1,0,0,0,2,1,-0.8281723064357556,0.5659013858479458,"11.72120155","14.980643411","3.25944186","11.273666667","20.819666667","9.546"
608650,"Enns, Dietrich","BAL",2025,2025,"All",-0.6042079890088148,-0.4610237062537758,311,0.01929260450160772,5,1,0,0,0,5,1,-2.636831505279407,-0.17075930656207414,"12.051193431","14.941788321","2.890594891","11.583666667","24.494833333","12.911166667"
682171,"Murfee, Penn","CWS",2025,2025,"All",0.04431542881758635,,104,0,0,0,0,0,0,0,0,0.8298646440879326,-0.2703499999999999,"12.180489796","16.01905102","3.838561224",,,
690544,"Horn, Bailey","DET",2025,2025,"All",0.04400009683404776,,87,0,0,0,0,0,0,0,0,0.8842004841702386,-0.29520000000000013,"10.519105882","12.561741176","2.042635294",,,
663399,"Waddell, Brandon","NYM",2025,2025,"All",0.035674011807975546,-0.058911379922494206,189,0.005291005291005291,1,0,0,0,0,1,0,1.5695327901581249,-0.6182945471636653,"11.737091892","14.344362162","2.60727027","13.087","23.821","10.734"
694359,"Kavadas, Niko","LAA",2025,2025,"All",0.009946274273406584,,19,0,0,0,0,0,0,0,0,0.218098871367033,-0.07483000000000001,"12.129263158","14.453157895","2.323894737",,,
573009,"Mantiply, Joe","AZ",2025,2025,"All",0.03624785924760469,,75,0,0,0,0,0,0,0,0,0.5589917962380238,-0.1678900000000001,"11.801681159","14.886971014","3.085289855",,,
656457,"Gilbert, Tyler","CWS",2025,2025,"All",-0.7056233432234054,-0.6017286290649548,326,0.018404907975460124,6,0,0,0,0,6,0,-3.178264435274568,-0.15548990259664827,"12.019746622","15.299341216","3.279594595","12.488666667","25.422","12.933333333"
661527,"Martinez, Seth","MIA",2025,2025,"All",-0.5235121033616221,-0.3533877912056,23,0.08695652173913043,2,0,0,1,0,3,0,-2.788206318125245,0.07584257836317077,"12.378695652","16.802652174","4.423956522","12.096","28.381","16.285"
670766,"McCaughan, Darren","MIN",2025,2025,"All",0.00923002362676195,,50,0,0,0,0,0,0,0,0,0.3496976181338099,-0.13491000000000009,"11.20928","14.51842","3.30914",,,
663362,"Waldron, Matt","SD",2025,2025,"All",0.04486273720487796,0.20991555789026406,32,0.0625,2,0,0,0,0,2,0,-0.7030559280991278,0.4121642729437854,"11.706758621","16.538586207","4.831827586","11.1365","19.996","8.8595"
694738,"Roupp, Landen","SF",2025,2025,"All",0.06921735997072623,0.18585061421540935,693,0.007215007215007215,3,2,0,1,0,4,2,3.6288861933146093,-1.459021952649326,"11.386888889","14.796521021","3.409632132","11.0656","21.466","10.4004"
