"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_stolen_on_running_act","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_act_plus","net_act_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
677588,"Tena, José","WSH",2025,2025,"All",0.011263588672775387,240,0.0125,2,1,0,1,0,3,1,0.5233623917053988,-0.20757531037400842,"13.641004587","17.452045872","3.811041284","15.035","23.846666667","8.811666667"
691019,"Teel, Kyle","CWS",2025,2025,"All",-0.018587832742712123,496,0.0020161290322580645,1,0,0,0,0,1,0,-4.07559300270932,1.7700683728870068,"11.481693111","14.72208142","3.240388309","16.265","35.819","19.554"
595879,"Báez, Javier","DET",2025,2025,"All",0.4200128298272086,515,0.007766990291262136,4,0,0,0,0,4,0,-1.956924335089712,1.803105992989224,"10.14552459","13.757026639","3.611502049","11.5975","30.5865","18.989"
807799,"Yoshida, Masataka","BOS",2025,2025,"All",0.2245638771500596,330,0.006060606060606061,2,0,0,0,0,2,0,-1.5477822560578915,1.1869340630258611,"11.405038095","15.071774603","3.666736508","11.143","23.162","12.019"
455117,"Maldonado, Martín","SD",2025,2025,"All",-0.16339649437347822,212,0,0,0,0,0,0,0,0,-2.2851284250669965,0.6525093125331579,"11.441257143","15.245371429","3.804114286",,,
687515,"Thomas, Colby","ATH",2025,2025,"All",0.17719142508359137,164,0.012195121951219513,2,0,0,0,0,2,0,-0.3977259214670581,0.5705257986155631,"12.856038462","15.420025641","2.563987179","12.582","23.2385","10.6565"
695578,"Wood, James","WSH",2025,2025,"All",-0.5280859567476465,1057,0.017029328287606435,13,5,2,2,0,15,7,3.986453677807347,-2.9452815384647,"11.611173134","14.775151244","3.163978109","11.801055556","22.051","10.249944444"
457759,"Turner, Justin","CHC",2025,2025,"All",0.034160321575091204,185,0.005405405405405406,1,0,0,0,0,1,0,-1.1922169532908649,0.6057860271850316,"12.145558011","15.018353591","2.87279558","15.763","33.278","17.515"
668804,"Reynolds, Bryan","PIT",2025,2025,"All",-1.4267726479684737,806,0.0024813895781637717,0,2,0,0,0,0,2,-7.9099427031011444,0.3449242058927884,"11.681247119","14.460252241","2.779005122","10.0005","19.3135","9.313"
500743,"Rojas, Miguel","LAD",2025,2025,"All",0.7207719868958383,483,0.006211180124223602,3,0,0,2,0,5,0,0.12658465165579857,1.545455681254841,"12.261929978","16.601150985","4.339221007","14.528333333","31.154333333","16.626"
682641,"Matos, Luis","SF",2025,2025,"All",0.6358100834546956,269,0.01486988847583643,4,0,0,0,0,4,0,1.6462841883460428,0.6812294350788621,"12.850644788","15.616440154","2.765795367","11.2825","20.8705","9.588"
669357,"Gorman, Nolan","STL",2025,2025,"All",-0.28469240014679564,428,0,0,0,0,0,0,0,0,-5.345297075903153,1.7430378111862956,"11.276635492","14.606047962","3.32941247",,,
669236,"Jackson, Jeremiah","BAL",2025,2025,"All",-1.4036835606921665,193,0.010362694300518135,0,2,1,0,0,0,3,-2.0737472489005846,-2.197631357582342,"12.670038889","16.1728","3.502761111","12.4905","20.8085","8.318"
691718,"Crow-Armstrong, Pete","CHC",2025,2025,"All",1.7356126752706023,642,0.048286604361370715,26,5,2,0,0,26,7,20.222047197581713,-5.130659476101676,"12.681056701","16.551295533","3.870238832","11.725064516","21.889935484","10.164870968"
695657,"Montgomery, Colson","CWS",2025,2025,"All",-0.6644003872692514,284,0,0,0,1,0,0,0,1,-3.6884792225196903,0.16287879385486193,"11.284438406","14.759217391","3.474778986",,,
681481,"Carpenter, Kerry","DET",2025,2025,"All",-0.29136024559207807,591,0,0,0,0,0,0,0,0,-6.052168681995204,2.0423855351265896,"11.036225303","14.19602253","3.159797227",,,
596115,"Story, Trevor","BOS",2025,2025,"All",4.2633991319575575,978,0.02556237218813906,24,1,0,2,1,27,1,17.54407895103562,1.676851870556517,"12.458036872","15.904700559","3.446663687","12.18656","23.591","11.40444"
