season,sport_id,game_pk,game_date,status,home_team_id,home_team_name,away_team_id,away_team_name,venue_id,venue_name
2019,13,572347,2019-04-06T22:30:00Z,Final,3390,Bradenton Marauders,507,St. Lucie Mets,2526,LECOM Park
2019,13,572348,2019-04-07T17:00:00Z,Final,3390,Bradenton Marauders,507,St. Lucie Mets,2526,LECOM Park
2019,13,572349,2019-04-10T14:30:00Z,Final,3390,Bradenton Marauders,2730,Charlotte Stone Crabs,2526,LECOM Park
2019,13,572350,2019-04-11T22:30:00Z,Final,3390,Bradenton Marauders,2730,Charlotte Stone Crabs,2526,LECOM Park
2019,13,572351,2019-04-18T22:30:00Z,Final,3390,Bradenton Marauders,479,Jupiter Hammerheads,2526,LECOM Park
2019,13,572352,2019-04-19T22:30:00Z,Final,3390,Bradenton Marauders,479,Jupiter Hammerheads,2526,LECOM Park
2019,13,572353,2019-04-20T22:30:00Z,Final,3390,Bradenton Marauders,479,Jupiter Hammerheads,2526,LECOM Park
2019,13,572354,2019-04-22T22:30:00Z,Final,3390,Bradenton Marauders,509,Fort Myers Miracle,2526,LECOM Park
2019,13,572355,2019-04-23T22:30:00Z,Final,3390,Bradenton Marauders,509,Fort Myers Miracle,2526,LECOM Park
2019,13,572356,2019-04-24T22:30:00Z,Final,3390,Bradenton Marauders,509,Fort Myers Miracle,2526,LECOM Park
2019,13,572357,2019-05-03T22:30:00Z,Final,3390,Bradenton Marauders,570,Lakeland Flying Tigers,2526,LECOM Park
2019,13,572358,2019-05-04T22:30:00Z,Final,3390,Bradenton Marauders,570,Lakeland Flying Tigers,2526,LECOM Park
2019,13,572359,2019-05-05T17:00:00Z,Final,3390,Bradenton Marauders,570,Lakeland Flying Tigers,2526,LECOM Park
2019,13,572360,2019-05-09T22:30:00Z,Final,3390,Bradenton Marauders,279,Palm Beach Cardinals,2526,LECOM Park
2019,13,572361,2019-05-10T22:30:00Z,Postponed,3390,Bradenton Marauders,279,Palm Beach Cardinals,2526,LECOM Park
2019,13,572362,2019-05-11T21:00:00Z,Final,3390,Bradenton Marauders,279,Palm Beach Cardinals,2526,LECOM Park
2019,13,572363,2019-05-14T22:30:00Z,Final,3390,Bradenton Marauders,509,Fort Myers Miracle,2526,LECOM Park
2019,13,572364,2019-05-15T22:30:00Z,Final,3390,Bradenton Marauders,509,Fort Myers Miracle,2526,LECOM Park
2019,13,572365,2019-05-16T22:30:00Z,Final,3390,Bradenton Marauders,509,Fort Myers Miracle,2526,LECOM Park
2019,13,572366,2019-05-22T22:30:00Z,Final,3390,Bradenton Marauders,509,Fort Myers Miracle,2526,LECOM Park
2019,13,572367,2019-05-23T22:30:00Z,Final,3390,Bradenton Marauders,587,Tampa Tarpons,2526,LECOM Park
2019,13,572368,2019-05-24T22:30:00Z,Final,3390,Bradenton Marauders,587,Tampa Tarpons,2526,LECOM Park
2019,13,572369,2019-05-25T22:30:00Z,Final,3390,Bradenton Marauders,587,Tampa Tarpons,2526,LECOM Park
2019,13,572370,2019-05-26T17:00:00Z,Final,3390,Bradenton Marauders,587,Tampa Tarpons,2526,LECOM Park
2019,13,572371,2019-05-28T22:30:00Z,Final,3390,Bradenton Marauders,570,Lakeland Flying Tigers,2526,LECOM Park
2019,13,572372,2019-05-29T22:30:00Z,Final,3390,Bradenton Marauders,570,Lakeland Flying Tigers,2526,LECOM Park
2019,13,572373,2019-05-30T22:30:00Z,Final,3390,Bradenton Marauders,570,Lakeland Flying Tigers,2526,LECOM Park
2019,13,572374,2019-06-07T22:30:00Z,Final,3390,Bradenton Marauders,424,Dunedin Blue Jays,2526,LECOM Park
2019,13,572375,2019-06-08T22:30:00Z,Final,3390,Bradenton Marauders,424,Dunedin Blue Jays,2526,LECOM Park
2019,13,572376,2019-06-09T17:00:00Z,Final,424,Dunedin Blue Jays,3390,Bradenton Marauders,2526,LECOM Park
2019,13,572377,2019-06-12T14:30:00Z,Final,3390,Bradenton Marauders,2730,Charlotte Stone Crabs,2526,LECOM Park
2019,13,572378,2019-06-13T22:30:00Z,Completed Early: Rain,3390,Bradenton Marauders,2730,Charlotte Stone Crabs,2526,LECOM Park
2019,13,572379,2019-06-17T22:30:00Z,Final,3390,Bradenton Marauders,566,Clearwater Threshers,2526,LECOM Park
